D,C,NumBur,nTour,ELECTION,Inscrits,Votants,Exprime,_NAME_,_LABEL_,BAYR,BESA,BOVE,BUFF,LAGU,LEPE,NIHO,ROYA,SARK,SCHI,VILL,VOYN,Inscrits2,Votants2,Exprime2,ROYA2,SARK2,abstention,abstention2,LIBGEO,REG,DEP,TAU2010,POP_MUN_2008,Pctabstention,PctBAYR,PctBESA,PctBOVE,PctBUFF,PctLAGU,PctLEPE,PctNIHO,PctROYA,PctSARK,PctSCHI,PctVILL,PctVOYN,Pctabstention2,PctSARK2,PctROYA2,IDENT,Strate
OUEST,010,0003,2,Pres2007,921,807,798,nbVoix,Nombre de voix,148,35,15,8,8,55,15,240,228,3,32,11,920,818,785,400,385,114,102,Angoulins,54,17,7,3708,0.1237785016,0.1854636591,0.0438596491,0.0187969925,0.0100250627,0.0100250627,0.0689223058,0.0187969925,0.3007518797,0.2857142857,0.0037593985,0.0401002506,0.0137844612,0.1108695652,0.4904458599,0.5095541401,170100003,3
OUEST,011,0001,2,Pres2007,236,207,205,nbVoix,Nombre de voix,29,9,2,1,2,16,10,60,61,2,11,2,236,210,204,104,100,29,26,Annepont,54,17,6,308,0.1228813559,0.1414634146,0.043902439,0.0097560976,0.0048780488,0.0097560976,0.0780487805,0.0487804878,0.2926829268,0.2975609756,0.0097560976,0.0536585366,0.0097560976,0.1101694915,0.4901960784,0.5098039216,170110001,3
OUEST,012,0001,2,Pres2007,123,108,105,nbVoix,Nombre de voix,15,6,2,3,0,9,6,26,27,0,6,5,123,110,105,49,56,15,13,Annezay,54,17,0,160,0.1219512195,0.1428571429,0.0571428571,0.019047619,0.0285714286,0,0.0857142857,0.0571428571,0.2476190476,0.2571428571,0,0.0571428571,0.0476190476,0.1056910569,0.5333333333,0.4666666667,170120001,3
OUEST,013,0001,2,Pres2007,210,185,179,nbVoix,Nombre de voix,25,5,3,0,3,14,5,61,54,1,8,0,212,193,185,77,108,25,19,Antezant-la-Chapelle,54,17,1,356,0.119047619,0.1396648045,0.0279329609,0.0167597765,0,0.0167597765,0.0782122905,0.0279329609,0.3407821229,0.3016759777,0.0055865922,0.0446927374,0,0.0896226415,0.5837837838,0.4162162162,170130001,6
OUEST,013,0002,2,Pres2007,51,47,45,nbVoix,Nombre de voix,4,1,1,0,1,5,4,3,24,0,2,0,51,49,46,11,35,4,2,Antezant-la-Chapelle,54,17,1,356,0.0784313725,0.0888888889,0.0222222222,0.0222222222,0,0.0222222222,0.1111111111,0.0888888889,0.0666666667,0.5333333333,0,0.0444444444,0,0.0392156863,0.7608695652,0.2391304348,170130002,6
OUEST,015,0001,2,Pres2007,496,438,434,nbVoix,Nombre de voix,93,9,12,3,5,35,24,84,153,1,6,9,497,435,421,161,260,58,62,Arces,54,17,5,615,0.1169354839,0.2142857143,0.0207373272,0.0276497696,0.0069124424,0.0115207373,0.0806451613,0.0552995392,0.1935483871,0.3525345622,0.0023041475,0.0138248848,0.0207373272,0.1247484909,0.6175771971,0.3824228029,170150001,2
OUEST,016,0001,2,Pres2007,650,549,537,nbVoix,Nombre de voix,78,21,6,3,5,57,7,135,194,2,25,4,650,545,521,228,293,101,105,Archiac,54,17,0,813,0.1553846154,0.1452513966,0.0391061453,0.0111731844,0.0055865922,0.009310987,0.1061452514,0.0130353818,0.251396648,0.3612662942,0.0037243948,0.0465549348,0.0074487896,0.1615384615,0.5623800384,0.4376199616,170160001,5
OUEST,017,0001,2,Pres2007,457,378,373,nbVoix,Nombre de voix,68,18,6,8,5,44,14,76,113,3,13,5,457,391,367,161,206,79,66,Archingeay,54,17,0,622,0.1728665208,0.18230563,0.0482573727,0.0160857909,0.0214477212,0.0134048257,0.1179624665,0.0375335121,0.2037533512,0.3029490617,0.0080428954,0.0348525469,0.0134048257,0.1444201313,0.5613079019,0.4386920981,170170001,5
OUEST,018,0001,2,Pres2007,530,455,453,nbVoix,Nombre de voix,85,21,6,7,5,42,28,123,102,2,24,8,530,459,439,216,223,75,71,Ardillières,54,17,7,778,0.141509434,0.1876379691,0.0463576159,0.0132450331,0.0154525386,0.0110375276,0.0927152318,0.0618101545,0.2715231788,0.2251655629,0.004415011,0.0529801325,0.0176600442,0.1339622642,0.5079726651,0.4920273349,170180001,3
OUEST,019,0001,2,Pres2007,545,492,488,nbVoix,Nombre de voix,106,9,10,4,5,22,6,96,205,1,13,11,545,488,473,164,309,53,57,Ars-en-Ré,54,17,1,1318,0.0972477064,0.2172131148,0.018442623,0.0204918033,0.0081967213,0.0102459016,0.0450819672,0.012295082,0.1967213115,0.4200819672,0.0020491803,0.0266393443,0.0225409836,0.104587156,0.6532769556,0.3467230444,170190001,2
OUEST,019,0002,2,Pres2007,585,522,516,nbVoix,Nombre de voix,88,10,13,6,2,26,5,114,222,1,17,12,586,530,513,181,332,63,56,Ars-en-Ré,54,17,1,1318,0.1076923077,0.1705426357,0.019379845,0.0251937984,0.011627907,0.003875969,0.0503875969,0.0096899225,0.2209302326,0.4302325581,0.0019379845,0.0329457364,0.023255814,0.0955631399,0.6471734893,0.3528265107,170190002,2
OUEST,020,0001,2,Pres2007,272,235,231,nbVoix,Nombre de voix,47,7,5,6,6,15,8,44,75,1,16,1,272,232,222,82,140,37,40,Arthenac,54,17,0,322,0.1360294118,0.2034632035,0.0303030303,0.0216450216,0.025974026,0.025974026,0.0649350649,0.0346320346,0.1904761905,0.3246753247,0.0043290043,0.0692640693,0.0043290043,0.1470588235,0.6306306306,0.3693693694,170200001,6
OUEST,021,0001,2,Pres2007,796,654,637,nbVoix,Nombre de voix,89,25,8,14,12,85,21,135,197,3,44,4,796,656,621,235,386,142,140,Arvert,54,17,1,3084,0.1783919598,0.1397174254,0.0392464678,0.0125588697,0.021978022,0.0188383046,0.1334379906,0.032967033,0.2119309262,0.3092621664,0.0047095761,0.0690737834,0.0062794349,0.175879397,0.6215780998,0.3784219002,170210001,4
OUEST,021,0002,2,Pres2007,766,642,633,nbVoix,Nombre de voix,79,22,16,10,8,110,12,148,179,1,40,8,766,649,627,255,372,124,117,Arvert,54,17,1,3084,0.1618798956,0.1248025276,0.0347551343,0.0252764613,0.0157977883,0.0126382306,0.1737756714,0.018957346,0.233807267,0.2827804107,0.0015797788,0.0631911532,0.0126382306,0.1527415144,0.5933014354,0.4066985646,170210002,5
OUEST,021,0003,2,Pres2007,893,758,749,nbVoix,Nombre de voix,123,24,7,18,6,89,16,194,218,2,39,13,893,761,735,314,421,135,132,Arvert,54,17,1,3084,0.1511758119,0.1642189586,0.0320427236,0.0093457944,0.0240320427,0.0080106809,0.1188251001,0.0213618158,0.259012016,0.2910547397,0.002670227,0.0520694259,0.0173564753,0.1478163494,0.5727891156,0.4272108844,170210003,5
OUEST,022,0001,2,Pres2007,730,587,576,nbVoix,Nombre de voix,90,20,9,5,9,86,17,149,163,4,12,12,730,597,569,275,294,143,133,Asnières-la-Giraud,54,17,0,916,0.195890411,0.15625,0.0347222222,0.015625,0.0086805556,0.015625,0.1493055556,0.0295138889,0.2586805556,0.2829861111,0.0069444444,0.0208333333,0.0208333333,0.1821917808,0.5166959578,0.4833040422,170220001,5
OUEST,023,0001,2,Pres2007,255,217,217,nbVoix,Nombre de voix,39,7,5,1,1,32,9,48,64,2,5,4,255,208,200,77,123,38,47,Aujac,54,17,0,314,0.1490196078,0.1797235023,0.0322580645,0.0230414747,0.0046082949,0.0046082949,0.1474654378,0.0414746544,0.2211981567,0.2949308756,0.0092165899,0.0230414747,0.0184331797,0.1843137255,0.615,0.385,170230001,5
OUEST,024,0001,2,Pres2007,1190,996,975,nbVoix,Nombre de voix,153,40,18,3,15,94,29,254,306,5,51,7,1190,995,943,424,519,194,195,Aulnay,54,17,0,1456,0.1630252101,0.1569230769,0.041025641,0.0184615385,0.0030769231,0.0153846154,0.0964102564,0.0297435897,0.2605128205,0.3138461538,0.0051282051,0.0523076923,0.0071794872,0.1638655462,0.5503711559,0.4496288441,170240001,5
OUEST,025,0001,2,Pres2007,499,427,425,nbVoix,Nombre de voix,84,17,5,4,6,47,9,99,126,1,20,7,500,435,414,184,230,72,65,Aumagne,54,17,0,671,0.1442885772,0.1976470588,0.04,0.0117647059,0.0094117647,0.0141176471,0.1105882353,0.0211764706,0.2329411765,0.2964705882,0.0023529412,0.0470588235,0.0164705882,0.13,0.5555555556,0.4444444444,170250001,5
OUEST,026,0001,2,Pres2007,289,242,238,nbVoix,Nombre de voix,21,12,2,2,4,17,5,61,89,1,21,3,289,250,233,92,141,47,39,Authon-Ébéon,54,17,0,386,0.1626297578,0.0882352941,0.0504201681,0.0084033613,0.0084033613,0.0168067227,0.0714285714,0.0210084034,0.256302521,0.3739495798,0.0042016807,0.0882352941,0.012605042,0.1349480969,0.6051502146,0.3948497854,170260001,6
OUEST,026,0002,2,Pres2007,39,34,34,nbVoix,Nombre de voix,7,2,0,1,1,1,0,2,18,0,1,1,39,34,32,8,24,5,5,Authon-Ébéon,54,17,0,386,0.1282051282,0.2058823529,0.0588235294,0,0.0294117647,0.0294117647,0.0294117647,0,0.0588235294,0.5294117647,0,0.0294117647,0.0294117647,0.1282051282,0.75,0.25,170260002,6
OUEST,027,0001,2,Pres2007,383,341,335,nbVoix,Nombre de voix,74,20,5,5,17,38,12,73,73,4,11,3,383,332,308,165,143,42,51,Avy,54,17,0,471,0.1096605744,0.2208955224,0.0597014925,0.0149253731,0.0149253731,0.0507462687,0.1134328358,0.0358208955,0.2179104478,0.2179104478,0.0119402985,0.0328358209,0.0089552239,0.1331592689,0.4642857143,0.5357142857,170270001,3
OUEST,028,0001,2,Pres2007,1061,913,904,nbVoix,Nombre de voix,153,33,14,40,12,56,12,300,248,2,20,14,1060,910,869,467,402,148,150,Aytré,54,17,7,8820,0.1394910462,0.1692477876,0.0365044248,0.0154867257,0.0442477876,0.0132743363,0.0619469027,0.0132743363,0.3318584071,0.2743362832,0.0022123894,0.0221238938,0.0154867257,0.141509434,0.4626006904,0.5373993096,170280001,3
OUEST,028,0002,2,Pres2007,1204,1027,1016,nbVoix,Nombre de voix,155,41,12,28,10,66,13,398,244,4,25,20,1203,1064,1028,611,417,177,139,Aytré,54,17,7,8820,0.1470099668,0.1525590551,0.0403543307,0.0118110236,0.0275590551,0.0098425197,0.0649606299,0.0127952756,0.3917322835,0.2401574803,0.0039370079,0.0246062992,0.0196850394,0.1155444722,0.4056420233,0.5943579767,170280002,3
OUEST,028,0003,2,Pres2007,996,871,857,nbVoix,Nombre de voix,156,46,10,42,3,69,17,278,201,3,17,15,996,877,842,493,349,125,119,Aytré,54,17,7,8820,0.125502008,0.1820303384,0.0536756126,0.0116686114,0.049008168,0.0035005834,0.0805134189,0.0198366394,0.3243873979,0.2345390898,0.0035005834,0.0198366394,0.0175029172,0.1194779116,0.4144893112,0.5855106888,170280003,3
OUEST,028,0004,2,Pres2007,1101,944,934,nbVoix,Nombre de voix,188,44,5,17,14,57,8,268,293,0,20,20,1104,958,924,465,459,157,146,Aytré,54,17,7,8820,0.1425976385,0.2012847966,0.0471092077,0.0053533191,0.0182012848,0.0149892934,0.0610278373,0.0085653105,0.2869379015,0.3137044968,0,0.0214132762,0.0214132762,0.1322463768,0.4967532468,0.5032467532,170280004,3
OUEST,028,0005,2,Pres2007,1198,990,980,nbVoix,Nombre de voix,130,64,14,26,14,95,23,398,182,1,21,12,1198,997,962,608,354,208,201,Aytré,54,17,7,8820,0.1736227045,0.1326530612,0.0653061224,0.0142857143,0.0265306122,0.0142857143,0.0969387755,0.0234693878,0.406122449,0.1857142857,0.0010204082,0.0214285714,0.012244898,0.1677796327,0.367983368,0.632016632,170280005,4
OUEST,028,0006,2,Pres2007,736,639,634,nbVoix,Nombre de voix,98,30,10,17,9,50,8,223,155,3,16,15,736,641,627,362,265,97,95,Aytré,54,17,7,8820,0.1317934783,0.1545741325,0.047318612,0.0157728707,0.0268138801,0.0141955836,0.0788643533,0.0126182965,0.3517350158,0.2444794953,0.0047318612,0.0252365931,0.023659306,0.129076087,0.4226475279,0.5773524721,170280006,3
OUEST,029,0001,2,Pres2007,163,142,140,nbVoix,Nombre de voix,22,15,3,1,0,15,3,44,29,3,5,0,163,148,143,87,56,21,15,Bagnizeau,54,17,0,188,0.1288343558,0.1571428571,0.1071428571,0.0214285714,0.0071428571,0,0.1071428571,0.0214285714,0.3142857143,0.2071428571,0.0214285714,0.0357142857,0,0.0920245399,0.3916083916,0.6083916084,170290001,3
OUEST,030,0001,2,Pres2007,371,328,325,nbVoix,Nombre de voix,52,6,1,6,4,39,6,74,111,3,18,5,371,322,314,116,198,43,49,Balanzac,54,17,0,484,0.115902965,0.16,0.0184615385,0.0030769231,0.0184615385,0.0123076923,0.12,0.0184615385,0.2276923077,0.3415384615,0.0092307692,0.0553846154,0.0153846154,0.1320754717,0.6305732484,0.3694267516,170300001,5
OUEST,031,0001,2,Pres2007,184,149,145,nbVoix,Nombre de voix,20,5,3,4,2,16,11,51,28,0,4,1,184,156,151,83,68,35,28,Ballans,54,17,0,200,0.1902173913,0.1379310345,0.0344827586,0.0206896552,0.0275862069,0.0137931034,0.1103448276,0.075862069,0.3517241379,0.1931034483,0,0.0275862069,0.0068965517,0.152173913,0.4503311258,0.5496688742,170310001,4
OUEST,032,0001,2,Pres2007,439,389,386,nbVoix,Nombre de voix,60,16,3,3,7,49,25,90,101,2,21,9,439,378,359,159,200,50,61,Ballon,54,17,7,678,0.1138952164,0.1554404145,0.0414507772,0.0077720207,0.0077720207,0.018134715,0.1269430052,0.0647668394,0.2331606218,0.2616580311,0.0051813472,0.0544041451,0.0233160622,0.138952164,0.5571030641,0.4428969359,170320001,6
OUEST,033,0001,2,Pres2007,347,291,285,nbVoix,Nombre de voix,42,7,7,1,5,48,12,63,73,2,23,2,347,295,283,128,155,56,52,La Barde,54,17,0,428,0.1613832853,0.1473684211,0.0245614035,0.0245614035,0.0035087719,0.0175438596,0.1684210526,0.0421052632,0.2210526316,0.2561403509,0.0070175439,0.0807017544,0.0070175439,0.1498559078,0.5477031802,0.4522968198,170330001,6
OUEST,034,0001,2,Pres2007,353,294,291,nbVoix,Nombre de voix,41,6,2,3,1,45,12,59,103,1,14,4,350,292,280,109,171,59,58,Barzan,54,17,5,453,0.1671388102,0.1408934708,0.0206185567,0.0068728522,0.0103092784,0.0034364261,0.1546391753,0.0412371134,0.2027491409,0.35395189,0.0034364261,0.0481099656,0.0137457045,0.1657142857,0.6107142857,0.3892857143,170340001,5
OUEST,035,0001,2,Pres2007,106,96,96,nbVoix,Nombre de voix,10,5,2,2,2,13,2,31,23,1,5,0,106,100,99,55,44,10,6,Bazauges,54,17,0,130,0.0943396226,0.1041666667,0.0520833333,0.0208333333,0.0208333333,0.0208333333,0.1354166667,0.0208333333,0.3229166667,0.2395833333,0.0104166667,0.0520833333,0,0.0566037736,0.4444444444,0.5555555556,170350001,4
OUEST,036,0001,2,Pres2007,422,375,369,nbVoix,Nombre de voix,67,19,7,5,6,51,27,72,100,0,11,4,422,379,357,161,196,47,43,Beaugeay,54,17,6,629,0.1113744076,0.1815718157,0.0514905149,0.0189701897,0.0135501355,0.0162601626,0.1382113821,0.0731707317,0.1951219512,0.27100271,0,0.0298102981,0.0108401084,0.1018957346,0.5490196078,0.4509803922,170360001,6
OUEST,037,0001,2,Pres2007,488,417,411,nbVoix,Nombre de voix,75,28,7,8,9,43,8,123,93,2,14,1,488,411,393,208,185,71,77,Beauvais-sur-Matha,54,17,0,687,0.1454918033,0.1824817518,0.0681265207,0.0170316302,0.0194647202,0.0218978102,0.104622871,0.0194647202,0.299270073,0.2262773723,0.00486618,0.0340632603,0.00243309,0.1577868852,0.4707379135,0.5292620865,170370001,3
OUEST,038,0001,2,Pres2007,223,189,185,nbVoix,Nombre de voix,28,17,4,6,1,30,7,46,34,2,7,3,225,196,188,111,77,34,29,Bedenac,54,17,9,595,0.1524663677,0.1513513514,0.0918918919,0.0216216216,0.0324324324,0.0054054054,0.1621621622,0.0378378378,0.2486486486,0.1837837838,0.0108108108,0.0378378378,0.0162162162,0.1288888889,0.4095744681,0.5904255319,170380001,4
OUEST,038,0002,2,Pres2007,94,84,84,nbVoix,Nombre de voix,22,8,1,1,1,7,2,13,21,1,6,1,94,85,83,39,44,10,9,Bedenac,54,17,9,595,0.1063829787,0.2619047619,0.0952380952,0.0119047619,0.0119047619,0.0119047619,0.0833333333,0.0238095238,0.1547619048,0.25,0.0119047619,0.0714285714,0.0119047619,0.0957446809,0.5301204819,0.4698795181,170380002,3
OUEST,039,0001,2,Pres2007,148,126,123,nbVoix,Nombre de voix,22,4,1,2,1,12,5,27,37,0,10,2,148,128,121,41,80,22,20,Belluire,54,17,0,183,0.1486486486,0.1788617886,0.0325203252,0.0081300813,0.0162601626,0.0081300813,0.0975609756,0.0406504065,0.2195121951,0.3008130081,0,0.081300813,0.0162601626,0.1351351351,0.6611570248,0.3388429752,170390001,5
OUEST,040,0001,2,Pres2007,296,241,234,nbVoix,Nombre de voix,32,9,2,5,3,26,11,58,79,0,6,3,296,255,243,98,145,55,41,La Benâte,54,17,1,412,0.1858108108,0.1367521368,0.0384615385,0.0085470085,0.0213675214,0.0128205128,0.1111111111,0.047008547,0.2478632479,0.3376068376,0,0.0256410256,0.0128205128,0.1385135135,0.5967078189,0.4032921811,170400001,5
OUEST,041,0001,2,Pres2007,456,402,399,nbVoix,Nombre de voix,68,21,11,7,5,27,13,98,125,4,16,4,456,399,389,184,205,54,57,Benon,54,17,7,723,0.1184210526,0.1704260652,0.0526315789,0.0275689223,0.0175438596,0.0125313283,0.0676691729,0.0325814536,0.2456140351,0.313283208,0.0100250627,0.0401002506,0.0100250627,0.125,0.5269922879,0.4730077121,170410001,3
OUEST,042,0001,2,Pres2007,269,220,217,nbVoix,Nombre de voix,24,1,2,4,6,21,10,60,65,1,16,7,269,231,221,96,125,49,38,Bercloux,54,17,0,382,0.1821561338,0.1105990783,0.0046082949,0.0092165899,0.0184331797,0.0276497696,0.0967741935,0.0460829493,0.2764976959,0.2995391705,0.0046082949,0.0737327189,0.0322580645,0.1412639405,0.5656108597,0.4343891403,170420001,3
OUEST,043,0001,2,Pres2007,494,402,395,nbVoix,Nombre de voix,57,30,4,2,6,37,22,110,107,1,15,4,494,402,391,219,172,92,92,Bernay-Saint-Martin,54,17,0,746,0.1862348178,0.1443037975,0.0759493671,0.0101265823,0.0050632911,0.0151898734,0.0936708861,0.0556962025,0.2784810127,0.2708860759,0.0025316456,0.0379746835,0.0101265823,0.1862348178,0.4398976982,0.5601023018,170430001,4
OUEST,044,0001,2,Pres2007,502,439,431,nbVoix,Nombre de voix,71,19,5,5,6,57,22,103,117,3,19,4,503,437,412,181,231,63,66,Berneuil,54,17,6,1011,0.125498008,0.1647331787,0.0440835267,0.0116009281,0.0116009281,0.0139211137,0.13225058,0.0510440835,0.2389791183,0.2714617169,0.0069605568,0.0440835267,0.0092807425,0.1312127237,0.5606796117,0.4393203883,170440001,5
OUEST,044,0002,2,Pres2007,190,162,159,nbVoix,Nombre de voix,18,11,3,4,3,10,5,65,32,1,7,0,190,168,163,103,60,28,22,Berneuil,54,17,6,1011,0.1473684211,0.1132075472,0.0691823899,0.0188679245,0.0251572327,0.0188679245,0.0628930818,0.0314465409,0.4088050314,0.2012578616,0.0062893082,0.0440251572,0,0.1157894737,0.3680981595,0.6319018405,170440002,4
OUEST,045,0001,2,Pres2007,696,556,543,nbVoix,Nombre de voix,75,36,8,6,8,83,28,113,156,2,22,6,696,584,562,249,313,140,112,Beurlay,54,17,0,974,0.2011494253,0.138121547,0.0662983425,0.014732965,0.0110497238,0.014732965,0.152854512,0.0515653775,0.2081031308,0.2872928177,0.0036832413,0.0405156538,0.0110497238,0.1609195402,0.5569395018,0.4430604982,170450001,5
OUEST,046,0001,2,Pres2007,329,279,276,nbVoix,Nombre de voix,64,14,7,3,2,31,18,52,72,0,12,1,329,283,268,129,139,50,46,Bignay,54,17,0,405,0.1519756839,0.231884058,0.0507246377,0.0253623188,0.0108695652,0.0072463768,0.1123188406,0.0652173913,0.1884057971,0.2608695652,0,0.0434782609,0.0036231884,0.1398176292,0.5186567164,0.4813432836,170460001,6
OUEST,047,0001,2,Pres2007,185,163,155,nbVoix,Nombre de voix,21,2,1,0,3,25,10,27,56,0,9,1,185,157,149,45,104,22,28,Biron,54,17,0,234,0.1189189189,0.135483871,0.0129032258,0.0064516129,0,0.0193548387,0.1612903226,0.064516129,0.1741935484,0.3612903226,0,0.0580645161,0.0064516129,0.1513513514,0.6979865772,0.3020134228,170470001,6
OUEST,048,0001,2,Pres2007,254,224,220,nbVoix,Nombre de voix,33,9,2,2,1,25,5,49,82,0,7,5,254,223,215,101,114,30,31,Blanzac-lès-Matha,54,17,0,330,0.1181102362,0.15,0.0409090909,0.0090909091,0.0090909091,0.0045454545,0.1136363636,0.0227272727,0.2227272727,0.3727272727,0,0.0318181818,0.0227272727,0.1220472441,0.5302325581,0.4697674419,170480001,6
OUEST,049,0001,2,Pres2007,77,60,60,nbVoix,Nombre de voix,18,0,0,0,2,4,1,15,18,0,2,0,77,61,56,22,34,17,16,Blanzay-sur-Boutonne,54,17,0,94,0.2207792208,0.3,0,0,0,0.0333333333,0.0666666667,0.0166666667,0.25,0.3,0,0.0333333333,0,0.2077922078,0.6071428571,0.3928571429,170490001,6
OUEST,050,0001,2,Pres2007,315,274,272,nbVoix,Nombre de voix,35,14,3,7,1,45,8,52,82,3,20,2,315,271,257,101,156,41,44,Bois,54,17,0,496,0.1301587302,0.1286764706,0.0514705882,0.0110294118,0.0257352941,0.0036764706,0.1654411765,0.0294117647,0.1911764706,0.3014705882,0.0110294118,0.0735294118,0.0073529412,0.1396825397,0.6070038911,0.3929961089,170500001,6
OUEST,051,0001,2,Pres2007,637,571,566,nbVoix,Nombre de voix,95,20,8,6,6,43,10,145,192,1,23,17,637,571,545,235,310,66,66,Le Bois-Plage-en-Ré,54,17,0,2330,0.103610675,0.167844523,0.035335689,0.0141342756,0.0106007067,0.0106007067,0.0759717314,0.0176678445,0.2561837456,0.3392226148,0.0017667845,0.0406360424,0.0300353357,0.103610675,0.5688073394,0.4311926606,170510001,5
OUEST,051,0002,2,Pres2007,694,627,622,nbVoix,Nombre de voix,107,9,6,9,2,45,7,150,259,0,22,6,694,630,613,225,388,67,64,Le Bois-Plage-en-Ré,54,17,0,2330,0.0965417867,0.1720257235,0.0144694534,0.0096463023,0.0144694534,0.0032154341,0.0723472669,0.0112540193,0.2411575563,0.4163987138,0,0.0353697749,0.0096463023,0.0922190202,0.6329526917,0.3670473083,170510002,2
OUEST,051,0003,2,Pres2007,749,671,668,nbVoix,Nombre de voix,129,14,9,4,9,57,7,156,250,1,24,8,750,680,646,252,394,78,70,Le Bois-Plage-en-Ré,54,17,0,2330,0.1041388518,0.1931137725,0.0209580838,0.0134730539,0.005988024,0.0134730539,0.0853293413,0.0104790419,0.2335329341,0.374251497,0.001497006,0.0359281437,0.0119760479,0.0933333333,0.6099071207,0.3900928793,170510003,5
OUEST,052,0001,2,Pres2007,515,424,411,nbVoix,Nombre de voix,63,13,9,5,4,65,16,120,88,3,21,4,515,426,399,204,195,91,89,Boisredon,54,17,0,647,0.1766990291,0.1532846715,0.0316301703,0.0218978102,0.0121654501,0.0097323601,0.1581508516,0.0389294404,0.2919708029,0.2141119221,0.0072992701,0.0510948905,0.0097323601,0.172815534,0.4887218045,0.5112781955,170520001,4
OUEST,053,0001,2,Pres2007,905,754,748,nbVoix,Nombre de voix,124,33,8,8,10,92,62,165,204,3,23,16,905,756,717,332,385,151,149,Bords,54,17,0,1252,0.1668508287,0.1657754011,0.0441176471,0.0106951872,0.0106951872,0.013368984,0.1229946524,0.0828877005,0.2205882353,0.2727272727,0.0040106952,0.0307486631,0.0213903743,0.164640884,0.5369595537,0.4630404463,170530001,5
OUEST,054,0001,2,Pres2007,172,143,142,nbVoix,Nombre de voix,24,6,8,2,1,10,10,45,30,1,5,0,172,146,137,82,55,29,26,Boresse-et-Martron,54,17,0,186,0.1686046512,0.1690140845,0.0422535211,0.0563380282,0.014084507,0.0070422535,0.0704225352,0.0704225352,0.3169014085,0.2112676056,0.0070422535,0.0352112676,0,0.1511627907,0.401459854,0.598540146,170540001,3
OUEST,055,0001,2,Pres2007,169,151,149,nbVoix,Nombre de voix,18,10,4,2,2,12,9,52,35,0,4,1,169,143,139,80,59,18,26,Boscamnant,54,17,0,364,0.1065088757,0.1208053691,0.067114094,0.0268456376,0.0134228188,0.0134228188,0.0805369128,0.0604026846,0.3489932886,0.2348993289,0,0.0268456376,0.0067114094,0.1538461538,0.4244604317,0.5755395683,170550001,3
OUEST,056,0001,2,Pres2007,371,332,329,nbVoix,Nombre de voix,48,16,3,3,9,38,18,85,89,1,18,1,371,336,320,148,172,39,35,Bougneau,54,17,0,520,0.1051212938,0.1458966565,0.0486322188,0.009118541,0.009118541,0.0273556231,0.1155015198,0.0547112462,0.2583586626,0.2705167173,0.0030395137,0.0547112462,0.0030395137,0.0943396226,0.5375,0.4625,170560001,5
OUEST,057,0001,2,Pres2007,394,349,346,nbVoix,Nombre de voix,53,23,3,4,7,28,9,106,92,0,16,5,394,346,327,170,157,45,48,Bouhet,54,17,7,725,0.114213198,0.1531791908,0.0664739884,0.0086705202,0.0115606936,0.0202312139,0.0809248555,0.0260115607,0.3063583815,0.2658959538,0,0.0462427746,0.0144508671,0.1218274112,0.4801223242,0.5198776758,170570001,3
OUEST,058,0001,2,Pres2007,827,699,690,nbVoix,Nombre de voix,119,35,8,9,11,89,16,141,205,3,38,16,827,695,670,291,379,128,132,Bourcefranc-le-Chapus,54,17,1,3347,0.1547762999,0.1724637681,0.0507246377,0.0115942029,0.0130434783,0.015942029,0.1289855072,0.0231884058,0.2043478261,0.2971014493,0.0043478261,0.0550724638,0.0231884058,0.1596130593,0.5656716418,0.4343283582,170580001,5
